Year,m,d,Time,Time zone,Direction of waves (deg),Wave height (m)
2019,7,10,11:00,UTC,165,0.2
2019,7,10,11:30,UTC,168,0.1
2019,7,10,12:00,UTC,321,0.1
2019,7,10,12:30,UTC,169,0.1
2019,7,10,13:00,UTC,183,0.1
2019,7,10,13:30,UTC,175,0.1
2019,7,10,14:00,UTC,183,0.1
2019,7,10,14:30,UTC,202,0.2
2019,7,10,15:00,UTC,214,0.2
2019,7,10,15:30,UTC,213,0.2
2019,7,10,16:00,UTC,206,0.2
2019,7,10,16:30,UTC,210,0.2
2019,7,10,17:00,UTC,183,0.2
2019,7,10,17:30,UTC,186,0.2
2019,7,10,18:00,UTC,160,0.2
2019,7,10,18:30,UTC,203,0.2
2019,7,10,19:00,UTC,175,0.2
2019,7,10,19:30,UTC,207,0.1
2019,7,10,20:00,UTC,207,0.1
2019,7,10,20:30,UTC,200,0.1
2019,7,10,21:00,UTC,206,0.1
2019,7,10,21:30,UTC,179,0.1
2019,7,10,22:00,UTC,171,0.1
2019,7,10,22:30,UTC,202,0.1
2019,7,10,23:00,UTC,195,0.1
2019,7,10,23:30,UTC,200,0.1
2019,7,11,00:00,UTC,197,0.1
2019,7,11,00:30,UTC,98,0.1
2019,7,11,01:00,UTC,95,0.1
2019,7,11,01:30,UTC,96,0.1
2019,7,11,02:00,UTC,96,0.1
2019,7,11,02:30,UTC,107,0.2
2019,7,11,03:00,UTC,109,0.2
2019,7,11,03:30,UTC,102,0.2
2019,7,11,04:00,UTC,93,0.2
2019,7,11,04:30,UTC,98,0.4
2019,7,11,05:00,UTC,100,0.4
2019,7,11,05:30,UTC,100,0.4
2019,7,11,06:00,UTC,91,0.4
2019,7,11,06:30,UTC,86,0.4
2019,7,11,07:00,UTC,86,0.4
2019,7,11,07:30,UTC,91,0.4
2019,7,11,08:00,UTC,92,0.3
2019,7,11,08:30,UTC,98,0.3
2019,7,11,09:00,UTC,96,0.3
2019,7,11,09:30,UTC,122,0.3
2019,7,11,10:00,UTC,115,0.3
2019,7,11,10:30,UTC,129,0.3
2019,7,11,11:00,UTC,116,0.2
2019,7,11,11:30,UTC,167,0.2
2019,7,11,12:00,UTC,112,0.2
2019,7,11,12:30,UTC,119,0.2
2019,7,11,13:00,UTC,84,0.2
2019,7,11,13:30,UTC,176,0.2
2019,7,11,14:00,UTC,98,0.2
2019,7,11,14:30,UTC,115,0.2
2019,7,11,15:00,UTC,147,0.2
2019,7,11,15:30,UTC,172,0.2
2019,7,11,16:00,UTC,117,0.2
2019,7,11,16:30,UTC,162,0.1
2019,7,11,17:00,UTC,174,0.2
2019,7,11,17:30,UTC,172,0.2
2019,7,11,18:00,UTC,168,0.1
2019,7,11,18:30,UTC,171,0.2
2019,7,11,19:00,UTC,158,0.1
2019,7,11,19:30,UTC,152,0.1
2019,7,11,20:00,UTC,157,0.1
2019,7,11,20:30,UTC,160,0.1
2019,7,11,21:00,UTC,144,0.1
2019,7,11,21:30,UTC,178,0.1
2019,7,11,22:00,UTC,157,0.1
2019,7,11,22:30,UTC,157,0.1
2019,7,11,23:00,UTC,144,0.1
2019,7,11,23:30,UTC,133,0.1
2019,7,12,00:00,UTC,144,0.1
2019,7,12,00:30,UTC,136,0.1
2019,7,12,01:00,UTC,140,0.1
2019,7,12,01:30,UTC,140,0.1
2019,7,12,02:00,UTC,160,0.1
2019,7,12,02:30,UTC,174,0.1
2019,7,12,03:00,UTC,131,0.1
2019,7,12,03:30,UTC,175,0.1
2019,7,12,04:00,UTC,185,0.1
2019,7,12,04:30,UTC,172,0.1
2019,7,12,05:00,UTC,183,0.1
2019,7,12,05:30,UTC,164,0.1
2019,7,12,06:00,UTC,168,0.1
2019,7,12,06:30,UTC,190,0.1
2019,7,12,07:00,UTC,172,0.1
2019,7,12,07:30,UTC,55,0.1
2019,7,12,08:00,UTC,62,0.1
2019,7,12,08:30,UTC,161,0.1
2019,7,12,09:00,UTC,130,0.1
2019,7,12,09:30,UTC,168,0.1
2019,7,12,10:00,UTC,171,0.2
2019,7,12,10:30,UTC,212,0.3
2019,7,12,11:00,UTC,206,0.4
2019,7,12,11:30,UTC,205,0.4
2019,7,12,12:00,UTC,209,0.4
2019,7,12,12:30,UTC,214,0.4
2019,7,12,13:00,UTC,210,0.4
2019,7,12,13:30,UTC,209,0.4
2019,7,12,14:00,UTC,207,0.4
2019,7,12,14:30,UTC,206,0.4
2019,7,12,15:00,UTC,209,0.4
2019,7,12,15:30,UTC,213,0.4
2019,7,12,16:00,UTC,212,0.4
2019,7,12,16:30,UTC,203,0.4
2019,7,12,17:00,UTC,207,0.3
2019,7,12,17:30,UTC,202,0.3
2019,7,12,18:00,UTC,171,0.3
2019,7,12,18:30,UTC,203,0.3
2019,7,12,19:00,UTC,205,0.3
2019,7,12,19:30,UTC,205,0.2
2019,7,12,20:00,UTC,209,0.2
2019,7,12,20:30,UTC,212,0.2
2019,7,12,21:00,UTC,213,0.2
2019,7,12,21:30,UTC,209,0.2
2019,7,12,22:00,UTC,203,0.2
2019,7,12,22:30,UTC,205,0.2
2019,7,12,23:00,UTC,203,0.2
2019,7,12,23:30,UTC,202,0.2
2019,7,13,00:00,UTC,205,0.2
2019,7,13,00:30,UTC,212,0.2
2019,7,13,01:00,UTC,205,0.2
2019,7,13,01:30,UTC,206,0.2
2019,7,13,02:00,UTC,206,0.2
2019,7,13,02:30,UTC,206,0.2
2019,7,13,03:00,UTC,200,0.2
2019,7,13,03:30,UTC,205,0.2
2019,7,13,04:00,UTC,200,0.2
2019,7,13,04:30,UTC,203,0.1
2019,7,13,05:00,UTC,183,0.2
2019,7,13,05:30,UTC,160,0.2
2019,7,13,06:00,UTC,172,0.2
2019,7,13,06:30,UTC,179,0.2
2019,7,13,07:00,UTC,190,0.2
2019,7,13,07:30,UTC,50,0.2
2019,7,13,08:00,UTC,172,0.1
2019,7,13,08:30,UTC,98,0.1
2019,7,13,09:00,UTC,67,0.1
2019,7,13,09:30,UTC,179,0.1
2019,7,13,10:00,UTC,141,0.1
2019,7,13,10:30,UTC,203,0.1
2019,7,13,11:00,UTC,202,0.2
2019,7,13,11:30,UTC,206,0.2
2019,7,13,12:00,UTC,200,0.2
2019,7,13,12:30,UTC,196,0.2
2019,7,13,13:00,UTC,206,0.2
2019,7,13,13:30,UTC,197,0.2
2019,7,13,14:00,UTC,197,0.3
2019,7,13,14:30,UTC,195,0.2
2019,7,13,15:00,UTC,200,0.2
2019,7,13,15:30,UTC,195,0.2
2019,7,13,16:00,UTC,203,0.2
2019,7,13,16:30,UTC,98,0.2
2019,7,13,17:00,UTC,96,0.3
2019,7,13,17:30,UTC,107,0.3
2019,7,13,18:00,UTC,91,0.3
2019,7,13,18:30,UTC,100,0.2
2019,7,13,19:00,UTC,96,0.2
2019,7,13,19:30,UTC,91,0.2
2019,7,13,20:00,UTC,93,0.2
2019,7,13,20:30,UTC,98,0.1
2019,7,13,21:00,UTC,89,0.1
2019,7,13,21:30,UTC,181,0.1
2019,7,13,22:00,UTC,169,0.1
2019,7,13,22:30,UTC,137,0.1
2019,7,13,23:00,UTC,179,0.1
2019,7,13,23:30,UTC,140,0.1
2019,7,14,00:00,UTC,100,0.1
2019,7,14,00:30,UTC,96,0.2
2019,7,14,01:00,UTC,99,0.2
2019,7,14,01:30,UTC,92,0.2
2019,7,14,02:00,UTC,98,0.2
2019,7,14,02:30,UTC,95,0.2
2019,7,14,03:00,UTC,91,0.1
2019,7,14,03:30,UTC,96,0.1
2019,7,14,04:00,UTC,93,0.1
2019,7,14,04:30,UTC,95,0.1
2019,7,14,05:00,UTC,98,0.1
2019,7,14,05:30,UTC,105,0.2
2019,7,14,06:00,UTC,179,0.1
2019,7,14,06:30,UTC,172,0.2
2019,7,14,07:00,UTC,179,0.2
2019,7,14,07:30,UTC,181,0.1
2019,7,14,08:00,UTC,93,0.1
2019,7,14,08:30,UTC,84,0.1
2019,7,14,09:00,UTC,93,0.1
2019,7,14,09:30,UTC,160,0.1
2019,7,14,10:00,UTC,147,0.1
2019,7,14,10:30,UTC,72,0.1
2019,7,14,11:00,UTC,196,0.1
2019,7,14,11:30,UTC,164,0.1
2019,7,14,12:00,UTC,105,0.1
2019,7,14,12:30,UTC,64,0.1
2019,7,14,13:00,UTC,335,0.1
2019,7,14,13:30,UTC,175,0.1
2019,7,14,14:00,UTC,179,0.1
2019,7,14,14:30,UTC,172,0.2
2019,7,14,15:00,UTC,167,0.1
2019,7,14,15:30,UTC,174,0.2
2019,7,14,16:00,UTC,213,0.2
2019,7,14,16:30,UTC,217,0.2
2019,7,14,17:00,UTC,214,0.2
2019,7,14,17:30,UTC,214,0.2
2019,7,14,18:00,UTC,182,0.2
2019,7,14,18:30,UTC,213,0.2
2019,7,14,19:00,UTC,214,0.2
2019,7,14,19:30,UTC,214,0.2
2019,7,14,20:00,UTC,212,0.2
2019,7,14,20:30,UTC,206,0.1
2019,7,14,21:00,UTC,207,0.2
2019,7,14,21:30,UTC,169,0.2
2019,7,14,22:00,UTC,165,0.2
2019,7,14,22:30,UTC,214,0.1
2019,7,14,23:00,UTC,209,0.1
2019,7,14,23:30,UTC,205,0.1
2019,7,15,00:00,UTC,216,0.1
2019,7,15,00:30,UTC,216,0.1
2019,7,15,01:00,UTC,209,0.1
2019,7,15,01:30,UTC,207,0.1
2019,7,15,02:00,UTC,216,0.1
2019,7,15,02:30,UTC,209,0.1
2019,7,15,03:00,UTC,209,0.1
2019,7,15,03:30,UTC,192,0.1
2019,7,15,04:00,UTC,172,0.2
2019,7,15,04:30,UTC,192,0.1
2019,7,15,05:00,UTC,181,0.2
2019,7,15,05:30,UTC,171,0.2
2019,7,15,06:00,UTC,176,0.2
2019,7,15,06:30,UTC,183,0.2
2019,7,15,07:00,UTC,183,0.2
2019,7,15,07:30,UTC,171,0.2
2019,7,15,08:00,UTC,168,0.2
2019,7,15,08:30,UTC,179,0.2
2019,7,15,09:00,UTC,183,0.2
2019,7,15,09:30,UTC,182,0.2
2019,7,15,10:00,UTC,182,0.2
2019,7,15,10:30,UTC,171,0.2
2019,7,15,11:00,UTC,188,0.2
2019,7,15,11:30,UTC,197,0.3
2019,7,15,12:00,UTC,192,0.3
2019,7,15,12:30,UTC,197,0.3
2019,7,15,13:00,UTC,192,0.2
2019,7,15,13:30,UTC,165,0.3
2019,7,15,14:00,UTC,192,0.2
2019,7,15,14:30,UTC,196,0.2
2019,7,15,15:00,UTC,193,0.2
2019,7,15,15:30,UTC,53,0.2
2019,7,15,16:00,UTC,199,0.1
2019,7,15,16:30,UTC,207,0.1
2019,7,15,17:00,UTC,150,0.2
2019,7,15,17:30,UTC,136,0.2
2019,7,15,18:00,UTC,186,0.2
2019,7,15,18:30,UTC,171,0.2
2019,7,15,19:00,UTC,155,0.1
2019,7,15,19:30,UTC,144,0.1
2019,7,15,20:00,UTC,126,0.2
2019,7,15,20:30,UTC,165,0.2
2019,7,15,21:00,UTC,168,0.2
2019,7,15,21:30,UTC,160,0.3
2019,7,15,22:00,UTC,161,0.3
2019,7,15,22:30,UTC,162,0.3
2019,7,15,23:00,UTC,171,0.4
2019,7,15,23:30,UTC,162,0.5
2019,7,16,00:00,UTC,171,0.5
2019,7,16,00:30,UTC,171,0.6
2019,7,16,01:00,UTC,174,0.6
2019,7,16,01:30,UTC,182,0.6
2019,7,16,02:00,UTC,179,0.6
2019,7,16,02:30,UTC,183,0.6
2019,7,16,03:00,UTC,182,0.6
2019,7,16,03:30,UTC,176,0.6
2019,7,16,04:00,UTC,174,0.6
2019,7,16,04:30,UTC,183,0.6
2019,7,16,05:00,UTC,181,0.5
2019,7,16,05:30,UTC,181,0.5
2019,7,16,06:00,UTC,179,0.5
2019,7,16,06:30,UTC,174,0.5
2019,7,16,07:00,UTC,175,0.5
2019,7,16,07:30,UTC,174,0.5
2019,7,16,08:00,UTC,172,0.4
2019,7,16,08:30,UTC,172,0.4
2019,7,16,09:00,UTC,167,0.4
2019,7,16,09:30,UTC,162,0.5
2019,7,16,10:00,UTC,144,0.5
2019,7,16,10:30,UTC,160,0.4
2019,7,16,11:00,UTC,113,0.4
2019,7,16,11:30,UTC,126,0.4
2019,7,16,12:00,UTC,143,0.4
2019,7,16,12:30,UTC,119,0.4
2019,7,16,13:00,UTC,119,0.4
2019,7,16,13:30,UTC,131,0.4
2019,7,16,14:00,UTC,131,0.4
2019,7,16,14:30,UTC,93,0.3
2019,7,16,15:00,UTC,112,0.3
2019,7,16,15:30,UTC,106,0.3
2019,7,16,16:00,UTC,96,0.3
2019,7,16,16:30,UTC,160,0.3
2019,7,16,17:00,UTC,192,0.3
2019,7,16,17:30,UTC,181,0.3
2019,7,16,18:00,UTC,193,0.3
2019,7,16,18:30,UTC,158,0.3
2019,7,16,19:00,UTC,168,0.2
2019,7,16,19:30,UTC,115,0.2
2019,7,16,20:00,UTC,100,0.2
2019,7,16,20:30,UTC,110,0.2
2019,7,16,21:00,UTC,113,0.1
2019,7,16,21:30,UTC,117,0.1
2019,7,16,22:00,UTC,134,0.1
2019,7,16,22:30,UTC,189,0.1
2019,7,16,23:00,UTC,185,0.1
2019,7,16,23:30,UTC,123,0.1
2019,7,17,00:00,UTC,89,0.1
2019,7,17,00:30,UTC,122,0.2
2019,7,17,01:00,UTC,117,0.2
2019,7,17,01:30,UTC,106,0.1
2019,7,17,02:00,UTC,116,0.1
2019,7,17,02:30,UTC,124,0.2
2019,7,17,03:00,UTC,119,0.2
2019,7,17,03:30,UTC,115,0.2
2019,7,17,04:00,UTC,129,0.2
2019,7,17,04:30,UTC,122,0.2
2019,7,17,05:00,UTC,130,0.2
2019,7,17,05:30,UTC,164,0.2
2019,7,17,06:00,UTC,110,0.2
2019,7,17,06:30,UTC,137,0.2
2019,7,17,07:00,UTC,169,0.2
2019,7,17,07:30,UTC,176,0.2
2019,7,17,08:00,UTC,50,0.2
2019,7,17,08:30,UTC,84,0.2
2019,7,17,09:00,UTC,107,0.2
2019,7,17,09:30,UTC,174,0.2
2019,7,17,10:00,UTC,120,0.2
2019,7,17,10:30,UTC,22,0.1
2019,7,17,11:00,UTC,130,0.2
2019,7,17,11:30,UTC,160,0.2
2019,7,17,12:00,UTC,122,0.1
2019,7,17,12:30,UTC,179,0.1
2019,7,17,13:00,UTC,105,0.2
2019,7,17,13:30,UTC,167,0.2
2019,7,17,14:00,UTC,186,0.1
2019,7,17,14:30,UTC,93,0.1
2019,7,17,15:00,UTC,103,0.1
2019,7,17,15:30,UTC,178,0.2
2019,7,17,16:00,UTC,186,0.1
2019,7,17,16:30,UTC,107,0.1
2019,7,17,17:00,UTC,172,0.2
2019,7,17,17:30,UTC,164,0.1
2019,7,17,18:00,UTC,178,0.1
2019,7,17,18:30,UTC,82,0.1
2019,7,17,19:00,UTC,176,0.1
2019,7,17,19:30,UTC,165,0.1
2019,7,17,20:00,UTC,120,0.1
2019,7,17,20:30,UTC,122,0.1
2019,7,17,21:00,UTC,152,0.1
2019,7,17,21:30,UTC,188,0.1
2019,7,17,22:00,UTC,190,0.1
2019,7,17,22:30,UTC,143,0.1
2019,7,17,23:00,UTC,109,0.1
2019,7,17,23:30,UTC,155,0.1
2019,7,18,00:00,UTC,130,0.1
2019,7,18,00:30,UTC,140,0
2019,7,18,01:00,UTC,181,0.1
2019,7,18,01:30,UTC,172,0.1
2019,7,18,02:00,UTC,150,0
2019,7,18,02:30,UTC,162,0.1
2019,7,18,03:00,UTC,188,0.1
2019,7,18,03:30,UTC,197,0.1
2019,7,18,04:00,UTC,181,0.1
2019,7,18,04:30,UTC,120,0.1
2019,7,18,05:00,UTC,181,0.1
2019,7,18,05:30,UTC,175,0.1
2019,7,18,06:00,UTC,168,0.1
2019,7,18,06:30,UTC,172,0.1
2019,7,18,07:00,UTC,165,0.2
2019,7,18,07:30,UTC,181,0.1
2019,7,18,08:00,UTC,195,0.1
2019,7,18,08:30,UTC,98,0.1
2019,7,18,09:00,UTC,102,0.1
2019,7,18,09:30,UTC,172,0.1
2019,7,18,10:00,UTC,340,0.1
2019,7,18,10:30,UTC,100,0.1
2019,7,18,11:00,UTC,157,0.1
2019,7,18,11:30,UTC,161,0.1
2019,7,18,12:00,UTC,318,0.1
2019,7,18,12:30,UTC,331,0.1
2019,7,18,13:00,UTC,318,0.1
2019,7,18,13:30,UTC,344,0.2
2019,7,18,14:00,UTC,178,0.1
2019,7,18,14:30,UTC,331,0.1
2019,7,18,15:00,UTC,160,0.1
2019,7,18,15:30,UTC,179,0.2
2019,7,18,16:00,UTC,137,0.1
2019,7,18,16:30,UTC,3,0.1
2019,7,18,17:00,UTC,162,0.1
2019,7,18,17:30,UTC,176,0.2
2019,7,18,18:00,UTC,172,0.1
2019,7,18,18:30,UTC,174,0.1
2019,7,18,19:00,UTC,1,0.1
2019,7,18,19:30,UTC,212,0.1
2019,7,18,20:00,UTC,314,0.1
2019,7,18,20:30,UTC,325,0.1
2019,7,18,21:00,UTC,318,0.1
2019,7,18,21:30,UTC,320,0.1
2019,7,18,22:00,UTC,332,0.1
2019,7,18,22:30,UTC,337,0.1
2019,7,18,23:00,UTC,344,0.1
2019,7,18,23:30,UTC,344,0.1
2019,7,19,00:00,UTC,340,0.1
2019,7,19,00:30,UTC,338,0.1
2019,7,19,01:00,UTC,335,0.1
2019,7,19,01:30,UTC,341,0.1
2019,7,19,02:00,UTC,338,0.1
2019,7,19,02:30,UTC,330,0.1
2019,7,19,03:00,UTC,332,0.1
2019,7,19,03:30,UTC,335,0.2
2019,7,19,04:00,UTC,332,0.1
2019,7,19,04:30,UTC,327,0.1
2019,7,19,05:00,UTC,202,0.1
2019,7,19,05:30,UTC,161,0.2
2019,7,19,06:00,UTC,335,0.2
2019,7,19,06:30,UTC,344,0.2
2019,7,19,07:00,UTC,337,0.2
2019,7,19,07:30,UTC,342,0.2
2019,7,19,08:00,UTC,344,0.2
2019,7,19,08:30,UTC,340,0.2
2019,7,19,09:00,UTC,337,0.2
2019,7,19,09:30,UTC,332,0.2
2019,7,19,10:00,UTC,172,0.2
2019,7,19,10:30,UTC,340,0.2
2019,7,19,11:00,UTC,192,0.2
2019,7,19,11:30,UTC,91,0.2
2019,7,19,12:00,UTC,12,0.1
2019,7,19,12:30,UTC,220,0.2
2019,7,19,13:00,UTC,323,0.1
2019,7,19,13:30,UTC,175,0.2
2019,7,19,14:00,UTC,190,0.1
2019,7,19,14:30,UTC,168,0.1
2019,7,19,15:00,UTC,71,0.1
2019,7,19,15:30,UTC,176,0.2
2019,7,19,16:00,UTC,171,0.1
2019,7,19,16:30,UTC,176,0.1
2019,7,19,17:00,UTC,171,0.1
2019,7,19,17:30,UTC,165,0.2
2019,7,19,18:00,UTC,165,0.1
2019,7,19,18:30,UTC,168,0.2
2019,7,19,19:00,UTC,199,0.1
2019,7,19,19:30,UTC,175,0.1
2019,7,19,20:00,UTC,169,0.1
2019,7,19,20:30,UTC,189,0.1
2019,7,19,21:00,UTC,190,0.1
2019,7,19,21:30,UTC,189,0.1
2019,7,19,22:00,UTC,200,0.1
2019,7,19,22:30,UTC,203,0.1
2019,7,19,23:00,UTC,192,0.1
2019,7,19,23:30,UTC,207,0.1
2019,7,20,00:00,UTC,210,0.1
2019,7,20,00:30,UTC,185,0.1
2019,7,20,01:00,UTC,199,0.1
2019,7,20,01:30,UTC,188,0.1
2019,7,20,02:00,UTC,188,0.1
2019,7,20,02:30,UTC,203,0.1
2019,7,20,03:00,UTC,188,0.1
2019,7,20,03:30,UTC,178,0.1
2019,7,20,04:00,UTC,197,0.1
2019,7,20,04:30,UTC,202,0.1
2019,7,20,05:00,UTC,197,0.1
2019,7,20,05:30,UTC,178,0.1
2019,7,20,06:00,UTC,186,0.2
2019,7,20,06:30,UTC,347,0.1
2019,7,20,07:00,UTC,199,0.2
2019,7,20,07:30,UTC,179,0.1
2019,7,20,08:00,UTC,190,0.1
2019,7,20,08:30,UTC,100,0.2
2019,7,20,09:00,UTC,136,0.1
2019,7,20,09:30,UTC,174,0.1
2019,7,20,10:00,UTC,164,0.1
2019,7,20,10:30,UTC,206,0.2
2019,7,20,11:00,UTC,206,0.2
2019,7,20,11:30,UTC,210,0.2
2019,7,20,12:00,UTC,207,0.3
2019,7,20,12:30,UTC,209,0.3
2019,7,20,13:00,UTC,203,0.3
2019,7,20,13:30,UTC,199,0.4
2019,7,20,14:00,UTC,206,0.3
2019,7,20,14:30,UTC,203,0.3
2019,7,20,15:00,UTC,209,0.3
2019,7,20,15:30,UTC,203,0.3
2019,7,20,16:00,UTC,205,0.3
2019,7,20,16:30,UTC,206,0.2
2019,7,20,17:00,UTC,205,0.3
2019,7,20,17:30,UTC,209,0.3
2019,7,20,18:00,UTC,212,0.3
2019,7,20,18:30,UTC,175,0.3
2019,7,20,19:00,UTC,209,0.2
2019,7,20,19:30,UTC,196,0.2
2019,7,20,20:00,UTC,202,0.2
2019,7,20,20:30,UTC,209,0.2
2019,7,20,21:00,UTC,203,0.2
2019,7,20,21:30,UTC,205,0.2
2019,7,20,22:00,UTC,203,0.2
2019,7,20,22:30,UTC,207,0.2
2019,7,20,23:00,UTC,203,0.2
2019,7,20,23:30,UTC,205,0.1
2019,7,21,00:00,UTC,199,0.1
2019,7,21,00:30,UTC,205,0.1
2019,7,21,01:00,UTC,202,0.1
2019,7,21,01:30,UTC,238,0.1
2019,7,21,02:00,UTC,205,0.1
2019,7,21,02:30,UTC,205,0.1
2019,7,21,03:00,UTC,205,0.1
2019,7,21,03:30,UTC,192,0.1
2019,7,21,04:00,UTC,207,0.1
2019,7,21,04:30,UTC,193,0.1
2019,7,21,05:00,UTC,197,0.1
2019,7,21,05:30,UTC,161,0.2
2019,7,21,06:00,UTC,175,0.1
2019,7,21,06:30,UTC,169,0.2
2019,7,21,07:00,UTC,151,0.2
2019,7,21,07:30,UTC,169,0.1
2019,7,21,08:00,UTC,202,0.1
2019,7,21,08:30,UTC,84,0.1
2019,7,21,09:00,UTC,172,0.1
2019,7,21,09:30,UTC,172,0.1
2019,7,21,10:00,UTC,172,0.1
2019,7,21,10:30,UTC,36,0.1
2019,7,21,11:00,UTC,148,0.2
2019,7,21,11:30,UTC,162,0.1
2019,7,21,12:00,UTC,57,0.1
2019,7,21,12:30,UTC,196,0.1
2019,7,21,13:00,UTC,95,0.1
2019,7,21,13:30,UTC,165,0.1
2019,7,21,14:00,UTC,186,0.1
2019,7,21,14:30,UTC,168,0.2
2019,7,21,15:00,UTC,181,0.1
2019,7,21,15:30,UTC,185,0.2
2019,7,21,16:00,UTC,86,0.2
2019,7,21,16:30,UTC,85,0.1
2019,7,21,17:00,UTC,93,0.1
2019,7,21,17:30,UTC,309,0.1
2019,7,21,18:00,UTC,189,0.1
2019,7,21,18:30,UTC,189,0.1
2019,7,21,19:00,UTC,209,0.1
2019,7,21,19:30,UTC,160,0.1
2019,7,21,20:00,UTC,162,0.1
2019,7,21,20:30,UTC,165,0.1
2019,7,21,21:00,UTC,168,0.2
2019,7,21,21:30,UTC,176,0.2
2019,7,21,22:00,UTC,131,0.2
2019,7,21,22:30,UTC,95,0.2
2019,7,21,23:00,UTC,136,0.2
2019,7,21,23:30,UTC,96,0.2
2019,7,22,00:00,UTC,93,0.2
2019,7,22,00:30,UTC,92,0.2
2019,7,22,01:00,UTC,96,0.1
2019,7,22,01:30,UTC,96,0.1
2019,7,22,02:00,UTC,99,0.1
2019,7,22,02:30,UTC,107,0.1
2019,7,22,03:00,UTC,88,0.1
2019,7,22,03:30,UTC,161,0.2
2019,7,22,04:00,UTC,168,0.2
2019,7,22,04:30,UTC,110,0.1
2019,7,22,05:00,UTC,178,0.2
2019,7,22,05:30,UTC,145,0.2
2019,7,22,06:00,UTC,176,0.2
2019,7,22,06:30,UTC,140,0.2
2019,7,22,07:00,UTC,143,0.2
2019,7,22,07:30,UTC,167,0.3
2019,7,22,08:00,UTC,175,0.3
2019,7,22,08:30,UTC,160,0.2
2019,7,22,09:00,UTC,157,0.2
2019,7,22,09:30,UTC,155,0.2
2019,7,22,10:00,UTC,124,0.2
2019,7,22,10:30,UTC,157,0.2
2019,7,22,11:00,UTC,178,0.2
2019,7,22,11:30,UTC,172,0.2
2019,7,22,12:00,UTC,154,0.1
2019,7,22,12:30,UTC,161,0.2
2019,7,22,13:00,UTC,161,0.1
2019,7,22,13:30,UTC,183,0.1
2019,7,22,14:00,UTC,175,0.1
2019,7,22,14:30,UTC,169,0.1
2019,7,22,15:00,UTC,162,0.1
2019,7,22,15:30,UTC,169,0.2
2019,7,22,16:00,UTC,39,0.1
2019,7,22,16:30,UTC,144,0.1
2019,7,22,17:00,UTC,176,0.1
2019,7,22,17:30,UTC,161,0.1
2019,7,22,18:00,UTC,171,0.1
2019,7,22,18:30,UTC,196,0.2
2019,7,22,19:00,UTC,155,0.1
2019,7,22,19:30,UTC,150,0.1
2019,7,22,20:00,UTC,152,0.1
2019,7,22,20:30,UTC,143,0.1
2019,7,22,21:00,UTC,119,0.1
2019,7,22,21:30,UTC,182,0.1
2019,7,22,22:00,UTC,175,0.1
2019,7,22,22:30,UTC,120,0.1
2019,7,22,23:00,UTC,103,0.1
2019,7,22,23:30,UTC,124,0.1
2019,7,23,00:00,UTC,133,0.1
2019,7,23,00:30,UTC,143,0.1
2019,7,23,01:00,UTC,126,0.1
2019,7,23,01:30,UTC,140,0.1
2019,7,23,02:00,UTC,174,0.1
2019,7,23,02:30,UTC,151,0.1
2019,7,23,03:00,UTC,154,0.1
2019,7,23,03:30,UTC,155,0.1
2019,7,23,04:00,UTC,120,0.1
2019,7,23,04:30,UTC,178,0.1
2019,7,23,05:00,UTC,189,0.1
2019,7,23,05:30,UTC,155,0.1
2019,7,23,06:00,UTC,179,0.1
2019,7,23,06:30,UTC,179,0.2
2019,7,23,07:00,UTC,168,0.2
2019,7,23,07:30,UTC,178,0.1
2019,7,23,08:00,UTC,57,0.1
2019,7,23,08:30,UTC,102,0.1
2019,7,23,09:00,UTC,67,0.1
2019,7,23,09:30,UTC,181,0.1
2019,7,23,10:00,UTC,165,0.1
2019,7,23,10:30,UTC,27,0.1
2019,7,23,11:00,UTC,174,0.1
2019,7,23,11:30,UTC,137,0.1
2019,7,23,12:00,UTC,92,0.1
2019,7,23,12:30,UTC,175,0.1
2019,7,23,13:00,UTC,185,0.1
2019,7,23,13:30,UTC,169,0.2
2019,7,23,14:00,UTC,219,0.1
2019,7,23,14:30,UTC,219,0.2
2019,7,23,15:00,UTC,219,0.2
2019,7,23,15:30,UTC,182,0.2
2019,7,23,16:00,UTC,167,0.1
2019,7,23,16:30,UTC,212,0.1
2019,7,23,17:00,UTC,178,0.2
2019,7,23,17:30,UTC,178,0.1
2019,7,23,18:00,UTC,161,0.1
2019,7,23,18:30,UTC,167,0.1
2019,7,23,19:00,UTC,167,0.1
2019,7,23,19:30,UTC,182,0.1
2019,7,23,20:00,UTC,344,0.1
2019,7,23,20:30,UTC,213,0.1
2019,7,23,21:00,UTC,209,0.1
2019,7,23,21:30,UTC,209,0.1
2019,7,23,22:00,UTC,199,0.1
2019,7,23,22:30,UTC,178,0.1
2019,7,23,23:00,UTC,157,0.1
2019,7,23,23:30,UTC,207,0.1
2019,7,24,00:00,UTC,213,0.1
2019,7,24,00:30,UTC,214,0.1
2019,7,24,01:00,UTC,203,0.1
2019,7,24,01:30,UTC,197,0.1
2019,7,24,02:00,UTC,210,0.1
2019,7,24,02:30,UTC,212,0.1
2019,7,24,03:00,UTC,209,0.1
2019,7,24,03:30,UTC,202,0.1
2019,7,24,04:00,UTC,210,0.1
2019,7,24,04:30,UTC,210,0.1
2019,7,24,05:00,UTC,175,0.1
2019,7,24,05:30,UTC,179,0.2
2019,7,24,06:00,UTC,158,0.1
2019,7,24,06:30,UTC,196,0.2
2019,7,24,07:00,UTC,188,0.2
