Year,m,d,Time,Time zone,Direction of waves (deg),Wave height (m)
2019,7,26,04:30,UTC,230,0.1
2019,7,26,05:00,UTC,321,0.1
2019,7,26,05:30,UTC,354,0.1
2019,7,26,06:00,UTC,349,0.1
2019,7,26,06:30,UTC,68,0.1
2019,7,26,07:00,UTC,108,0.1
2019,7,26,07:30,UTC,102,0.1
2019,7,26,08:00,UTC,103,0.1
2019,7,26,08:30,UTC,104,0.1
2019,7,26,09:00,UTC,124,0.1
2019,7,26,09:30,UTC,109,0.1
2019,7,26,10:00,UTC,108,0.1
2019,7,26,10:30,UTC,92,0.1
2019,7,26,11:00,UTC,98,0.1
2019,7,26,11:30,UTC,95,0.2
2019,7,26,12:00,UTC,93,0.1
2019,7,26,12:30,UTC,100,0.1
2019,7,26,13:00,UTC,105,0.1
2019,7,26,13:30,UTC,118,0.1
2019,7,26,14:00,UTC,17,0.1
2019,7,26,14:30,UTC,360,0.1
2019,7,26,15:00,UTC,350,0.1
2019,7,26,15:30,UTC,347,0.1
2019,7,26,16:00,UTC,335,0.1
2019,7,26,16:30,UTC,155,0
2019,7,26,17:00,UTC,233,0
2019,7,26,17:30,UTC,252,0.1
2019,7,26,18:00,UTC,248,0
2019,7,26,18:30,UTC,209,0
2019,7,26,19:00,UTC,227,0
2019,7,26,19:30,UTC,229,0
2019,7,26,20:00,UTC,228,0.1
2019,7,26,20:30,UTC,235,0.1
2019,7,26,21:00,UTC,54,0.1
2019,7,26,21:30,UTC,43,0.1
2019,7,26,22:00,UTC,37,0.1
2019,7,26,22:30,UTC,65,0.1
2019,7,26,23:00,UTC,64,0.1
2019,7,26,23:30,UTC,57,0.1
2019,7,27,00:00,UTC,56,0.1
2019,7,27,00:30,UTC,62,0.1
2019,7,27,01:00,UTC,68,0.1
2019,7,27,01:30,UTC,186,0.1
2019,7,27,02:00,UTC,70,0.1
2019,7,27,02:30,UTC,46,0.1
2019,7,27,03:00,UTC,93,0.1
2019,7,27,03:30,UTC,37,0.1
2019,7,27,04:00,UTC,21,0.1
2019,7,27,04:30,UTC,160,0.1
2019,7,27,05:00,UTC,342,0.1
2019,7,27,05:30,UTC,165,0.1
2019,7,27,06:00,UTC,45,0.1
2019,7,27,06:30,UTC,293,0.1
2019,7,27,07:00,UTC,295,0.1
2019,7,27,07:30,UTC,127,0
2019,7,27,08:00,UTC,128,0
2019,7,27,08:30,UTC,119,0
2019,7,27,09:00,UTC,122,0
2019,7,27,09:30,UTC,125,0
2019,7,27,10:00,UTC,222,0
2019,7,27,10:30,UTC,211,0
2019,7,27,11:00,UTC,345,0
2019,7,27,11:30,UTC,345,0
2019,7,27,12:00,UTC,33,0
2019,7,27,12:30,UTC,350,0
2019,7,27,13:00,UTC,319,0
2019,7,27,13:30,UTC,6,0.1
2019,7,27,14:00,UTC,8,0.1
2019,7,27,14:30,UTC,359,0.2
2019,7,27,15:00,UTC,2,0.2
2019,7,27,15:30,UTC,352,0.2
2019,7,27,16:00,UTC,356,0.2
2019,7,27,16:30,UTC,2,0.2
2019,7,27,17:00,UTC,353,0.2
2019,7,27,17:30,UTC,11,0.2
2019,7,27,18:00,UTC,12,0.2
2019,7,27,18:30,UTC,12,0.2
2019,7,27,19:00,UTC,12,0.2
2019,7,27,19:30,UTC,11,0.2
2019,7,27,20:00,UTC,358,0.2
2019,7,27,20:30,UTC,13,0.2
2019,7,27,21:00,UTC,9,0.2
2019,7,27,21:30,UTC,346,0.2
2019,7,27,22:00,UTC,16,0.2
2019,7,27,22:30,UTC,15,0.2
2019,7,27,23:00,UTC,27,0.2
2019,7,27,23:30,UTC,27,0.2
2019,7,28,00:00,UTC,29,0.2
2019,7,28,00:30,UTC,21,0.2
2019,7,28,01:00,UTC,27,0.2
2019,7,28,01:30,UTC,27,0.2
2019,7,28,02:00,UTC,30,0.2
2019,7,28,02:30,UTC,37,0.2
2019,7,28,03:00,UTC,38,0.2
2019,7,28,03:30,UTC,45,0.2
2019,7,28,04:00,UTC,38,0.2
2019,7,28,04:30,UTC,41,0.2
2019,7,28,05:00,UTC,46,0.2
2019,7,28,05:30,UTC,42,0.2
2019,7,28,06:00,UTC,43,0.2
2019,7,28,06:30,UTC,45,0.2
2019,7,28,07:00,UTC,38,0.2
2019,7,28,07:30,UTC,45,0.2
2019,7,28,08:00,UTC,41,0.2
2019,7,28,08:30,UTC,51,0.2
2019,7,28,09:00,UTC,36,0.3
2019,7,28,09:30,UTC,32,0.3
2019,7,28,10:00,UTC,15,0.3
2019,7,28,10:30,UTC,18,0.4
2019,7,28,11:00,UTC,2,0.5
2019,7,28,11:30,UTC,7,0.6
2019,7,28,12:00,UTC,359,0.7
2019,7,28,12:30,UTC,5,0.9
2019,7,28,13:00,UTC,357,1
2019,7,28,13:30,UTC,3,1.2
2019,7,28,14:00,UTC,360,1.3
2019,7,28,14:30,UTC,343,1.7
2019,7,28,15:00,UTC,350,2
2019,7,28,15:30,UTC,353,2
2019,7,28,16:00,UTC,350,2
2019,7,28,16:30,UTC,353,1.9
2019,7,28,17:00,UTC,352,2.1
2019,7,28,17:30,UTC,352,1.9
2019,7,28,18:00,UTC,350,1.9
2019,7,28,18:30,UTC,354,1.9
2019,7,28,19:00,UTC,354,1.9
2019,7,28,19:30,UTC,353,1.9
2019,7,28,20:00,UTC,352,1.8
2019,7,28,20:30,UTC,353,2
2019,7,28,21:00,UTC,352,1.9
2019,7,28,21:30,UTC,349,1.9
2019,7,28,22:00,UTC,350,1.7
2019,7,28,22:30,UTC,349,1.7
2019,7,28,23:00,UTC,356,1.7
2019,7,28,23:30,UTC,353,1.7
2019,7,29,00:00,UTC,352,1.6
2019,7,29,00:30,UTC,349,1.6
2019,7,29,01:00,UTC,351,1.5
2019,7,29,01:30,UTC,354,1.5
2019,7,29,02:00,UTC,350,1.3
2019,7,29,02:30,UTC,349,1.3
2019,7,29,03:00,UTC,347,1.2
2019,7,29,03:30,UTC,350,1.2
2019,7,29,04:00,UTC,351,1.1
2019,7,29,04:30,UTC,352,1.1
2019,7,29,05:00,UTC,351,1
2019,7,29,05:30,UTC,355,1
2019,7,29,06:00,UTC,356,1
2019,7,29,06:30,UTC,354,0.9
2019,7,29,07:00,UTC,355,0.9
2019,7,29,07:30,UTC,360,0.9
2019,7,29,08:00,UTC,352,0.9
2019,7,29,08:30,UTC,358,0.9
2019,7,29,09:00,UTC,3,0.9
2019,7,29,09:30,UTC,359,0.9
2019,7,29,10:00,UTC,359,1
2019,7,29,10:30,UTC,357,1.1
2019,7,29,11:00,UTC,358,1.2
2019,7,29,11:30,UTC,3,1.3
2019,7,29,12:00,UTC,9,1.4
2019,7,29,12:30,UTC,358,1.5
2019,7,29,13:00,UTC,357,1.6
2019,7,29,13:30,UTC,8,1.8
2019,7,29,14:00,UTC,11,2
2019,7,29,14:30,UTC,2,2
2019,7,29,15:00,UTC,9,2.2
2019,7,29,15:30,UTC,8,2.3
2019,7,29,16:00,UTC,3,2.3
2019,7,29,16:30,UTC,360,2.3
2019,7,29,17:00,UTC,358,2.5
2019,7,29,17:30,UTC,3,2.3
2019,7,29,18:00,UTC,1,2.3
2019,7,29,18:30,UTC,2,2.3
2019,7,29,19:00,UTC,356,2.2
2019,7,29,19:30,UTC,351,2.4
2019,7,29,20:00,UTC,359,2.4
2019,7,29,20:30,UTC,359,2.3
2019,7,29,21:00,UTC,355,2.2
2019,7,29,21:30,UTC,352,2.1
2019,7,29,22:00,UTC,359,2.1
2019,7,29,22:30,UTC,358,2.2
2019,7,29,23:00,UTC,354,2.1
2019,7,29,23:30,UTC,355,2
2019,7,30,00:00,UTC,3,2.1
2019,7,30,00:30,UTC,358,1.9
2019,7,30,01:00,UTC,2,1.9
2019,7,30,01:30,UTC,354,1.8
2019,7,30,02:00,UTC,355,1.6
2019,7,30,02:30,UTC,355,1.6
2019,7,30,03:00,UTC,355,1.6
2019,7,30,03:30,UTC,360,1.5
2019,7,30,04:00,UTC,360,1.5
2019,7,30,04:30,UTC,2,1.5
2019,7,30,05:00,UTC,359,1.5
2019,7,30,05:30,UTC,4,1.4
2019,7,30,06:00,UTC,356,1.4
2019,7,30,06:30,UTC,358,1.3
2019,7,30,07:00,UTC,360,1.3
2019,7,30,07:30,UTC,358,1.4
2019,7,30,08:00,UTC,2,1.5
2019,7,30,08:30,UTC,360,1.5
2019,7,30,09:00,UTC,353,1.3
2019,7,30,09:30,UTC,3,1.3
2019,7,30,10:00,UTC,3,1.5
2019,7,30,10:30,UTC,356,1.5
2019,7,30,11:00,UTC,358,1.7
2019,7,30,11:30,UTC,359,1.8
2019,7,30,12:00,UTC,351,1.9
2019,7,30,12:30,UTC,354,2.1
2019,7,30,13:00,UTC,348,2.2
2019,7,30,13:30,UTC,351,2.2
2019,7,30,14:00,UTC,1,2.3
2019,7,30,14:30,UTC,350,2.4
2019,7,30,15:00,UTC,354,2.4
2019,7,30,15:30,UTC,360,2.4
2019,7,30,16:00,UTC,358,2.4
2019,7,30,16:30,UTC,354,2.3
2019,7,30,17:00,UTC,1,2.2
2019,7,30,17:30,UTC,359,2.2
2019,7,30,18:00,UTC,355,2.1
2019,7,30,18:30,UTC,7,2.1
2019,7,30,19:00,UTC,4,1.9
2019,7,30,19:30,UTC,1,1.9
2019,7,30,20:00,UTC,360,1.8
2019,7,30,20:30,UTC,1,1.7
2019,7,30,21:00,UTC,358,1.7
2019,7,30,21:30,UTC,1,1.5
2019,7,30,22:00,UTC,359,1.6
2019,7,30,22:30,UTC,358,1.5
2019,7,30,23:00,UTC,355,1.5
2019,7,30,23:30,UTC,356,1.4
2019,7,31,00:00,UTC,357,1.3
2019,7,31,00:30,UTC,359,1.2
2019,7,31,01:00,UTC,354,1.2
2019,7,31,01:30,UTC,356,1.2
2019,7,31,02:00,UTC,354,1.2
2019,7,31,02:30,UTC,355,1.2
2019,7,31,03:00,UTC,356,1.2
2019,7,31,03:30,UTC,354,1.2
2019,7,31,04:00,UTC,358,1.2
2019,7,31,04:30,UTC,356,1.2
2019,7,31,05:00,UTC,356,1.2
2019,7,31,05:30,UTC,356,1.2
2019,7,31,06:00,UTC,359,1.4
2019,7,31,06:30,UTC,358,1.5
2019,7,31,07:00,UTC,356,1.5
2019,7,31,07:30,UTC,3,1.7
2019,7,31,08:00,UTC,356,1.7
2019,7,31,08:30,UTC,356,1.9
2019,7,31,09:00,UTC,356,2
2019,7,31,09:30,UTC,3,2.1
2019,7,31,10:00,UTC,6,2
2019,7,31,10:30,UTC,5,2.1
2019,7,31,11:00,UTC,360,2.2
2019,7,31,11:30,UTC,3,2.1
2019,7,31,12:00,UTC,7,2.2
2019,7,31,12:30,UTC,356,2.3
2019,7,31,13:00,UTC,356,2.1
2019,7,31,13:30,UTC,358,2.2
2019,7,31,14:00,UTC,1,2.1
2019,7,31,14:30,UTC,355,2.1
2019,7,31,15:00,UTC,6,2
2019,7,31,15:30,UTC,6,1.7
2019,7,31,16:00,UTC,2,1.9
2019,7,31,16:30,UTC,358,1.8
2019,7,31,17:00,UTC,2,1.9
2019,7,31,17:30,UTC,1,1.8
2019,7,31,18:00,UTC,1,1.7
2019,7,31,18:30,UTC,360,1.7
2019,7,31,19:00,UTC,1,1.9
2019,7,31,19:30,UTC,2,1.6
2019,7,31,20:00,UTC,4,1.7
2019,7,31,20:30,UTC,1,1.6
2019,7,31,21:00,UTC,357,1.5
2019,7,31,21:30,UTC,359,1.4
2019,7,31,22:00,UTC,357,1.4
2019,7,31,22:30,UTC,1,1.3
2019,7,31,23:00,UTC,359,1.3
2019,7,31,23:30,UTC,4,1.3
2019,8,1,00:00,UTC,3,1.2
2019,8,1,00:30,UTC,1,1.2
2019,8,1,01:00,UTC,355,1.1
2019,8,1,01:30,UTC,356,1.2
2019,8,1,02:00,UTC,4,1.1
2019,8,1,02:30,UTC,359,1
2019,8,1,03:00,UTC,358,1
2019,8,1,03:30,UTC,355,1
2019,8,1,04:00,UTC,354,1
2019,8,1,04:30,UTC,354,1
2019,8,1,05:00,UTC,359,1
2019,8,1,05:30,UTC,1,0.9
2019,8,1,06:00,UTC,2,0.9
2019,8,1,06:30,UTC,3,0.8
2019,8,1,07:00,UTC,360,0.7
2019,8,1,07:30,UTC,4,0.7
2019,8,1,08:00,UTC,360,0.6
2019,8,1,08:30,UTC,358,0.6
2019,8,1,09:00,UTC,2,0.6
2019,8,1,09:30,UTC,2,0.6
2019,8,1,10:00,UTC,356,0.6
2019,8,1,10:30,UTC,354,0.5
2019,8,1,11:00,UTC,354,0.5
2019,8,1,11:30,UTC,2,0.5
2019,8,1,12:00,UTC,4,0.4
2019,8,1,12:30,UTC,5,0.4
2019,8,1,13:00,UTC,6,0.4
2019,8,1,13:30,UTC,10,0.4
2019,8,1,14:00,UTC,3,0.4
2019,8,1,14:30,UTC,355,0.3
2019,8,1,15:00,UTC,10,0.4
2019,8,1,15:30,UTC,3,0.4
2019,8,1,16:00,UTC,4,0.3
2019,8,1,16:30,UTC,7,0.3
2019,8,1,17:00,UTC,2,0.3
2019,8,1,17:30,UTC,4,0.3
2019,8,1,18:00,UTC,7,0.3
2019,8,1,18:30,UTC,4,0.3
2019,8,1,19:00,UTC,1,0.2
2019,8,1,19:30,UTC,4,0.2
2019,8,1,20:00,UTC,300,0.2
2019,8,1,20:30,UTC,307,0.2
2019,8,1,21:00,UTC,291,0.2
2019,8,1,21:30,UTC,311,0.2
2019,8,1,22:00,UTC,302,0.2
2019,8,1,22:30,UTC,309,0.2
2019,8,1,23:00,UTC,291,0.2
2019,8,1,23:30,UTC,297,0.2
2019,8,2,00:00,UTC,296,0.2
2019,8,2,00:30,UTC,294,0.2
2019,8,2,01:00,UTC,289,0.2
2019,8,2,01:30,UTC,291,0.2
2019,8,2,02:00,UTC,288,0.3
2019,8,2,02:30,UTC,286,0.2
2019,8,2,03:00,UTC,280,0.2
2019,8,2,03:30,UTC,275,0.2
2019,8,2,04:00,UTC,280,0.3
2019,8,2,04:30,UTC,126,0.3
2019,8,2,05:00,UTC,114,0.3
2019,8,2,05:30,UTC,137,0.4
2019,8,2,06:00,UTC,136,0.3
2019,8,2,06:30,UTC,169,0.3
2019,8,2,07:00,UTC,165,0.3
2019,8,2,07:30,UTC,153,0.3
2019,8,2,08:00,UTC,257,0.3
2019,8,2,08:30,UTC,262,0.3
2019,8,2,09:00,UTC,250,0.3
2019,8,2,09:30,UTC,246,0.3
2019,8,2,10:00,UTC,253,0.3
2019,8,2,10:30,UTC,257,0.3
2019,8,2,11:00,UTC,251,0.3
2019,8,2,11:30,UTC,240,0.3
2019,8,2,12:00,UTC,245,0.4
2019,8,2,12:30,UTC,35,0.4
2019,8,2,13:00,UTC,31,0.5
2019,8,2,13:30,UTC,16,0.5
2019,8,2,14:00,UTC,358,0.6
2019,8,2,14:30,UTC,357,0.7
2019,8,2,15:00,UTC,4,0.8
2019,8,2,15:30,UTC,2,1
2019,8,2,16:00,UTC,9,1.1
2019,8,2,16:30,UTC,7,1.2
2019,8,2,17:00,UTC,9,1.4
2019,8,2,17:30,UTC,17,1.4
2019,8,2,18:00,UTC,9,1.4
2019,8,2,18:30,UTC,18,1.3
2019,8,2,19:00,UTC,10,1.3
2019,8,2,19:30,UTC,4,1.2
2019,8,2,20:00,UTC,8,1.2
2019,8,2,20:30,UTC,6,1.2
2019,8,2,21:00,UTC,4,1.1
2019,8,2,21:30,UTC,8,1
2019,8,2,22:00,UTC,359,1
2019,8,2,22:30,UTC,357,1
2019,8,2,23:00,UTC,3,1.1
2019,8,2,23:30,UTC,2,1.1
2019,8,3,00:00,UTC,10,1
2019,8,3,00:30,UTC,9,1
2019,8,3,01:00,UTC,357,1
2019,8,3,01:30,UTC,360,0.9
2019,8,3,02:00,UTC,358,0.9
2019,8,3,02:30,UTC,359,1
2019,8,3,03:00,UTC,354,1
2019,8,3,03:30,UTC,2,1
2019,8,3,04:00,UTC,356,1
2019,8,3,04:30,UTC,349,1
2019,8,3,05:00,UTC,7,0.9
2019,8,3,05:30,UTC,350,0.9
2019,8,3,06:00,UTC,349,0.8
2019,8,3,06:30,UTC,350,0.8
2019,8,3,07:00,UTC,352,0.8
2019,8,3,07:30,UTC,354,0.7
2019,8,3,08:00,UTC,345,0.7
2019,8,3,08:30,UTC,1,0.7
2019,8,3,09:00,UTC,344,0.6
2019,8,3,09:30,UTC,350,0.6
2019,8,3,10:00,UTC,355,0.6
2019,8,3,10:30,UTC,344,0.6
2019,8,3,11:00,UTC,357,0.6
2019,8,3,11:30,UTC,354,0.6
2019,8,3,12:00,UTC,347,0.6
2019,8,3,12:30,UTC,1,0.5
2019,8,3,13:00,UTC,359,0.5
2019,8,3,13:30,UTC,4,0.5
2019,8,3,14:00,UTC,1,0.6
2019,8,3,14:30,UTC,360,0.6
2019,8,3,15:00,UTC,2,0.6
2019,8,3,15:30,UTC,356,0.6
2019,8,3,16:00,UTC,2,0.6
2019,8,3,16:30,UTC,4,0.6
2019,8,3,17:00,UTC,357,0.6
2019,8,3,17:30,UTC,4,0.6
2019,8,3,18:00,UTC,10,0.6
2019,8,3,18:30,UTC,9,0.7
2019,8,3,19:00,UTC,9,0.7
2019,8,3,19:30,UTC,6,0.7
2019,8,3,20:00,UTC,6,0.8
2019,8,3,20:30,UTC,2,0.8
2019,8,3,21:00,UTC,10,0.8
2019,8,3,21:30,UTC,5,0.8
2019,8,3,22:00,UTC,8,0.8
2019,8,3,22:30,UTC,10,0.8
2019,8,3,23:00,UTC,6,0.8
2019,8,3,23:30,UTC,14,0.8
2019,8,4,00:00,UTC,18,0.8
2019,8,4,00:30,UTC,14,0.8
2019,8,4,01:00,UTC,15,0.8
2019,8,4,01:30,UTC,16,0.8
2019,8,4,02:00,UTC,11,0.8
2019,8,4,02:30,UTC,12,0.7
2019,8,4,03:00,UTC,16,0.7
2019,8,4,03:30,UTC,12,0.7
2019,8,4,04:00,UTC,8,0.7
2019,8,4,04:30,UTC,4,0.7
2019,8,4,05:00,UTC,13,0.7
2019,8,4,05:30,UTC,11,0.7
2019,8,4,06:00,UTC,4,0.7
2019,8,4,06:30,UTC,7,0.6
2019,8,4,07:00,UTC,8,0.5
2019,8,4,07:30,UTC,360,0.5
2019,8,4,08:00,UTC,7,0.5
2019,8,4,08:30,UTC,9,0.4
2019,8,4,09:00,UTC,9,0.4
2019,8,4,09:30,UTC,16,0.3
2019,8,4,10:00,UTC,14,0.3
2019,8,4,10:30,UTC,7,0.3
2019,8,4,11:00,UTC,14,0.3
2019,8,4,11:30,UTC,12,0.3
2019,8,4,12:00,UTC,4,0.3
2019,8,4,12:30,UTC,5,0.3
2019,8,4,13:00,UTC,10,0.3
2019,8,4,13:30,UTC,359,0.3
2019,8,4,14:00,UTC,358,0.3
2019,8,4,14:30,UTC,355,0.3
2019,8,4,15:00,UTC,16,0.2
2019,8,4,15:30,UTC,333,0.3
2019,8,4,16:00,UTC,325,0.3
2019,8,4,16:30,UTC,317,0.3
2019,8,4,17:00,UTC,324,0.3
2019,8,4,17:30,UTC,320,0.3
2019,8,4,18:00,UTC,321,0.3
2019,8,4,18:30,UTC,319,0.3
2019,8,4,19:00,UTC,318,0.3
2019,8,4,19:30,UTC,307,0.4
2019,8,4,20:00,UTC,302,0.4
2019,8,4,20:30,UTC,300,0.4
2019,8,4,21:00,UTC,290,0.4
2019,8,4,21:30,UTC,291,0.5
2019,8,4,22:00,UTC,292,0.5
2019,8,4,22:30,UTC,296,0.5
2019,8,4,23:00,UTC,286,0.6
2019,8,4,23:30,UTC,289,0.6
2019,8,5,00:00,UTC,291,0.6
2019,8,5,00:30,UTC,289,0.6
2019,8,5,01:00,UTC,279,0.6
2019,8,5,01:30,UTC,284,0.7
2019,8,5,02:00,UTC,285,0.6
2019,8,5,02:30,UTC,284,0.6
2019,8,5,03:00,UTC,272,0.5
2019,8,5,03:30,UTC,276,0.5
2019,8,5,04:00,UTC,271,0.5
2019,8,5,04:30,UTC,282,0.5
2019,8,5,05:00,UTC,271,0.4
2019,8,5,05:30,UTC,271,0.4
2019,8,5,06:00,UTC,272,0.4
2019,8,5,06:30,UTC,271,0.4
2019,8,5,07:00,UTC,268,0.3
2019,8,5,07:30,UTC,255,0.4
2019,8,5,08:00,UTC,268,0.3
2019,8,5,08:30,UTC,265,0.3
2019,8,5,09:00,UTC,253,0.3
2019,8,5,09:30,UTC,266,0.3
2019,8,5,10:00,UTC,262,0.3
2019,8,5,10:30,UTC,257,0.3
2019,8,5,11:00,UTC,266,0.3
2019,8,5,11:30,UTC,270,0.3
2019,8,5,12:00,UTC,262,0.3
2019,8,5,12:30,UTC,259,0.3
2019,8,5,13:00,UTC,240,0.3
2019,8,5,13:30,UTC,240,0.3
2019,8,5,14:00,UTC,237,0.3
2019,8,5,14:30,UTC,233,0.3
2019,8,5,15:00,UTC,248,0.3
2019,8,5,15:30,UTC,235,0.3
2019,8,5,16:00,UTC,231,0.3
2019,8,5,16:30,UTC,230,0.3
2019,8,5,17:00,UTC,229,0.3
2019,8,5,17:30,UTC,233,0.3
2019,8,5,18:00,UTC,227,0.3
2019,8,5,18:30,UTC,227,0.3
2019,8,5,19:00,UTC,230,0.3
2019,8,5,19:30,UTC,232,0.3
2019,8,5,20:00,UTC,232,0.3
2019,8,5,20:30,UTC,240,0.3
2019,8,5,21:00,UTC,232,0.3
2019,8,5,21:30,UTC,229,0.3
2019,8,5,22:00,UTC,229,0.3
2019,8,5,22:30,UTC,228,0.3
2019,8,5,23:00,UTC,227,0.3
2019,8,5,23:30,UTC,224,0.3
2019,8,6,00:00,UTC,226,0.3
2019,8,6,00:30,UTC,219,0.3
2019,8,6,01:00,UTC,185,0.3
2019,8,6,01:30,UTC,212,0.3
2019,8,6,02:00,UTC,174,0.4
2019,8,6,02:30,UTC,211,0.4
2019,8,6,03:00,UTC,193,0.4
2019,8,6,03:30,UTC,178,0.4
2019,8,6,04:00,UTC,197,0.4
2019,8,6,04:30,UTC,178,0.4
2019,8,6,05:00,UTC,184,0.4
2019,8,6,05:30,UTC,190,0.4
2019,8,6,06:00,UTC,175,0.4
2019,8,6,06:30,UTC,175,0.4
2019,8,6,07:00,UTC,179,0.4
2019,8,6,07:30,UTC,175,0.4
2019,8,6,08:00,UTC,169,0.5
2019,8,6,08:30,UTC,171,0.5
2019,8,6,09:00,UTC,173,0.4
2019,8,6,09:30,UTC,168,0.5
2019,8,6,10:00,UTC,165,0.4
2019,8,6,10:30,UTC,166,0.4
2019,8,6,11:00,UTC,174,0.4
2019,8,6,11:30,UTC,171,0.4
2019,8,6,12:00,UTC,177,0.3
2019,8,6,12:30,UTC,186,0.3
2019,8,6,13:00,UTC,176,0.3
2019,8,6,13:30,UTC,177,0.3
2019,8,6,14:00,UTC,181,0.3
2019,8,6,14:30,UTC,181,0.3
2019,8,6,15:00,UTC,178,0.3
2019,8,6,15:30,UTC,182,0.2
2019,8,6,16:00,UTC,176,0.2
2019,8,6,16:30,UTC,175,0.2
2019,8,6,17:00,UTC,165,0.2
2019,8,6,17:30,UTC,187,0.2
2019,8,6,18:00,UTC,169,0.2
2019,8,6,18:30,UTC,186,0.2
2019,8,6,19:00,UTC,52,0.2
2019,8,6,19:30,UTC,73,0.2
2019,8,6,20:00,UTC,177,0.2
2019,8,6,20:30,UTC,74,0.2
2019,8,6,21:00,UTC,87,0.2
2019,8,6,21:30,UTC,84,0.2
2019,8,6,22:00,UTC,91,0.1
2019,8,6,22:30,UTC,173,0.1
2019,8,6,23:00,UTC,182,0.1
2019,8,6,23:30,UTC,229,0.1
2019,8,7,00:00,UTC,153,0.1
2019,8,7,00:30,UTC,121,0.2
2019,8,7,01:00,UTC,122,0.2
2019,8,7,01:30,UTC,121,0.2
2019,8,7,02:00,UTC,132,0.2
2019,8,7,02:30,UTC,131,0.2
2019,8,7,03:00,UTC,180,0.2
2019,8,7,03:30,UTC,126,0.2
2019,8,7,04:00,UTC,133,0.2
2019,8,7,04:30,UTC,150,0.3
2019,8,7,05:00,UTC,143,0.3
2019,8,7,05:30,UTC,138,0.4
2019,8,7,06:00,UTC,137,0.4
2019,8,7,06:30,UTC,135,0.4
2019,8,7,07:00,UTC,128,0.4
2019,8,7,07:30,UTC,126,0.5
2019,8,7,08:00,UTC,136,0.5
2019,8,7,08:30,UTC,138,0.5
2019,8,7,09:00,UTC,135,0.5
2019,8,7,09:30,UTC,150,0.5
2019,8,7,10:00,UTC,157,0.5
2019,8,7,10:30,UTC,173,0.5
2019,8,7,11:00,UTC,174,0.4
2019,8,7,11:30,UTC,174,0.4
2019,8,7,12:00,UTC,165,0.4
2019,8,7,12:30,UTC,184,0.4
2019,8,7,13:00,UTC,179,0.4
2019,8,7,13:30,UTC,176,0.4
2019,8,7,14:00,UTC,175,0.4
2019,8,7,14:30,UTC,174,0.4
2019,8,7,15:00,UTC,180,0.3
2019,8,7,15:30,UTC,182,0.3
2019,8,7,16:00,UTC,176,0.3
2019,8,7,16:30,UTC,178,0.4
2019,8,7,17:00,UTC,186,0.3
2019,8,7,17:30,UTC,189,0.3
2019,8,7,18:00,UTC,183,0.3
2019,8,7,18:30,UTC,176,0.3
2019,8,7,19:00,UTC,178,0.3
2019,8,7,19:30,UTC,184,0.3
2019,8,7,20:00,UTC,184,0.3
2019,8,7,20:30,UTC,163,0.3
2019,8,7,21:00,UTC,179,0.3
2019,8,7,21:30,UTC,149,0.3
2019,8,7,22:00,UTC,170,0.3
2019,8,7,22:30,UTC,164,0.3
2019,8,7,23:00,UTC,169,0.3
2019,8,7,23:30,UTC,158,0.3
2019,8,8,00:00,UTC,144,0.3
2019,8,8,00:30,UTC,160,0.3
2019,8,8,01:00,UTC,168,0.3
2019,8,8,01:30,UTC,163,0.3
2019,8,8,02:00,UTC,166,0.4
2019,8,8,02:30,UTC,171,0.3
2019,8,8,03:00,UTC,167,0.4
2019,8,8,03:30,UTC,151,0.4
2019,8,8,04:00,UTC,157,0.4
2019,8,8,04:30,UTC,157,0.4
2019,8,8,05:00,UTC,162,0.5
2019,8,8,05:30,UTC,164,0.5
2019,8,8,06:00,UTC,157,0.5
2019,8,8,06:30,UTC,163,0.5
2019,8,8,07:00,UTC,161,0.5
2019,8,8,07:30,UTC,158,0.5
2019,8,8,08:00,UTC,159,0.5
2019,8,8,08:30,UTC,166,0.5
2019,8,8,09:00,UTC,162,0.5
2019,8,8,09:30,UTC,154,0.4
2019,8,8,10:00,UTC,150,0.4
2019,8,8,10:30,UTC,160,0.4
2019,8,8,11:00,UTC,131,0.4
2019,8,8,11:30,UTC,165,0.4
2019,8,8,12:00,UTC,160,0.3
2019,8,8,12:30,UTC,169,0.3
2019,8,8,13:00,UTC,168,0.3
2019,8,8,13:30,UTC,171,0.3
2019,8,8,14:00,UTC,178,0.2
2019,8,8,14:30,UTC,174,0.3
2019,8,8,15:00,UTC,180,0.2
2019,8,8,15:30,UTC,170,0.2
2019,8,8,16:00,UTC,179,0.2
2019,8,8,16:30,UTC,190,0.2
2019,8,8,17:00,UTC,179,0.2
2019,8,8,17:30,UTC,164,0.2
2019,8,8,18:00,UTC,179,0.2
2019,8,8,18:30,UTC,181,0.2
2019,8,8,19:00,UTC,176,0.2
2019,8,8,19:30,UTC,184,0.2
2019,8,8,20:00,UTC,68,0.2
2019,8,8,20:30,UTC,68,0.2
2019,8,8,21:00,UTC,61,0.2
2019,8,8,21:30,UTC,41,0.2
2019,8,8,22:00,UTC,61,0.2
2019,8,8,22:30,UTC,61,0.2
2019,8,8,23:00,UTC,70,0.2
2019,8,8,23:30,UTC,59,0.2
2019,8,9,00:00,UTC,52,0.2
2019,8,9,00:30,UTC,180,0.2
2019,8,9,01:00,UTC,37,0.2
2019,8,9,01:30,UTC,45,0.2
2019,8,9,02:00,UTC,40,0.2
2019,8,9,02:30,UTC,39,0.2
